ugc
03566   |  06     51     33.30   |  +41     46     16.8
03567   |  06     51     47.60   |  +48     29     46.5
03568   |  06     51     58.89   |  +50     23     52.6
03569   |  06     52     27.48   |  +57     09     43.5
03570   |  06     51     06.39   |  +12     55     20.2
03571   |  06     51     40.57   |  +29     04     20.4
03572   |  06     52     19.42   |  +49     41     26.4
03573   |  06     51     47.98   |  +27     28     52.9
03574   |  06     53     10.31   |  +57     10     40.5
03575   |  06     54     51.85   |  +70     44     52.9
03576   |  06     53     07.07   |  +50     02     01.9
03577   |  06     54     12.75   |  +65     12     09.9
03578   |  06     52     20.58   |  +15     14     57.5
03579   |  06     53     13.99   |  +47     10     07.5
03580   |  06     55     31.03   |  +69     33     49.4
03581   |  06     59     03.13   |  +80     00     12.6
03582   |  06     53     00.28   |  +12     11     16.6
03584   |  06     53     11.89   |  +27     04     44.9
03585   |  06     53     34.00   |  +27     18     29.4
03586   |  06     53     29.97   |  +14     43     42.6
03587   |  06     53     55.01   |  +19     17     57.8
03588   |  06     54     32.92   |  +45     42     15.1
03589   |  06     54     28.44   |  +26     41     06.6
03590   |  06     54     31.60   |  +30     04     15.2
03591   |  06     54     45.41   |  +34     45     13.8
03592   |  06     55     13.88   |  +40     20     18.3
03593   |  06     55     14.27   |  +40     57     38.4
03594   |  06     54     49.04   |  +23     30     05.7
03595   |  06     56     00.57   |  +55     24     02.1
03596   |  06     55     35.78   |  +39     45     50.8
03597   |  06     55     45.96   |  +47     55     45.6
03598   |  06     56     30.62   |  +60     39     05.7
03599   |  06     55     11.54   |  +24     13     46.9
03600   |  06     55     40.00   |  +39     05     42.8
03601   |  06     55     49.62   |  +40     00     01.1
03602   |  06     55     26.87   |  +15     56     03.4
03603   |  06     56     17.64   |  +45     29     33.1
03604   |  07     02     23.45   |  +80     57     10.9
03605   |  06     55     51.73   |  +13     54     21.6
03606   |  06     57     50.35   |  +63     41     28.5
03607   |  06     56     17.83   |  +06     16     07.6
03608   |  06     57     34.45   |  +46     24     13.3
03609   |  06     59     22.87   |  +69     16     14.7
03610   |  06     58     11.43   |  +57     59     40.5
03611   |  06     57     11.83   |  +20     26     14.6
03612   |  06     57     39.71   |  +39     05     13.5
03613   |  06     57     15.18   |  +13     32     11.2
03614   |  06     58     16.74   |  +45     03     22.8
03615   |  06     57     59.14   |  +35     44     02.5
03616   |  06     57     52.34   |  +22     51     52.5
03617   |  06     57     45.21   |  +13     34     31.6
03617A  |   07     27     18.86  |   +87     47     16.2
03618   |  06     58     37.66   |  +45     12     37.1
03619   |  06     58     27.77   |  +34     12     40.2
03620   |  07     03     09.13   |  +76     35     02.6
03621   |  06     59     04.42   |  +14     17     42.0
03622   |  06     59     34.11   |  +33     01     27.9
03623   |  06     59     50.13   |  +35     27     27.9
03624   |  06     59     47.79   |  +27     34     05.9
03625a  |   07     00     52.99  |   +51     19     53.8
03625b  |   07     00     55.56  |   +51     19     25.7
03626   |  07     02     41.29   |  +70     58     08.4
03627   |  07     01     05.11   |  +51     16     09.8
03628   |  07     00     39.23   |  +38     38     01.5
03629   |  07     01     37.32   |  +42     38     40.6
03630   |  07     01     03.39   |  +01     54     39.1
03631   |  07     01     41.96   |  +29     52     58.0
03632   |  07     06     28.99   |  +77     52     11.4
03633   |  07     02     33.24   |  +50     35     25.7
03634   |  07     01     36.76   |  +14     08     06.2
03635   |  07     01     41.11   |  +17     10     51.1
03636   |  07     06     02.05   |  +75     26     38.3
03637   |  07     01     49.59   |  +04     55     09.2
03638   |  07     03     03.05   |  +49     25     26.8
03639   |  07     02     26.16   |  +19     58     11.1
03640   |  07     02     48.31   |  +37     07     15.9
03641   |  07     02     21.84   |  +11     14     18.9
03642   |  07     04     20.45   |  +64     01     14.3
03643   |  07     03     55.94   |  +53     45     30.4
03644   |  07     05     38.48   |  +71     04     12.7
03645   |  07     04     01.29   |  +50     40     47.4
03646   |  07     04     16.31   |  +54     13     21.9
03647   |  07     04     50.94   |  +56     31     13.8
03648   |  07     05     23.61   |  +64     05     31.7
03649   |  07     04     01.49   |  +29     14     35.2
03650   |  07     04     10.45   |  +37     41     26.3
03651   |  07     04     33.11   |  +45     20     15.4
03652   |  07     03     51.20   |  +22     22     10.0
03653   |  07     14     18.99   |  +84     22     56.9
03654   |  07     17     46.94   |  +85     42     47.4
03655   |  07     04     57.94   |  +46     08     26.6
03656   |  07     04     23.76   |  +18     32     37.0
03657   |  07     07     24.07   |  +71     11     32.6
03658   |  07     04     40.07   |  +17     34     57.5
03659   |  07     05     42.04   |  +50     34     50.3
03660   |  07     06     34.93   |  +63     50     57.1
03661   |  07     19     46.33   |  +85     46     05.9
03662   |  07     06     00.39   |  +50     30     36.3
03663   |  07     05     59.15   |  +50     45     20.8
03664   |  07     05     33.64   |  +33     49     40.5
03665   |  07     07     59.45   |  +71     33     15.4
03666   |  07     09     06.03   |  +75     21     10.8
03667   |  07     06     21.28   |  +39     10     19.9
03668   |  07     10     45.76   |  +80     58     14.9
03669   |  07     20     12.76   |  +85     27     41.3
03670   |  07     20     04.50   |  +85     35     14.1
03671   |  07     11     03.71   |  +78     24     13.6
03672   |  07     06     27.56   |  +30     19     19.4
03673   |  07     07     00.88   |  +44     50     57.9
03674   |  07     06     45.77   |  +25     27     03.9
03675   |  07     10     24.22   |  +74     53     31.3
03676   |  07     06     40.17   |  +23     53     35.9
03677   |  07     10     32.18   |  +75     19     37.9
03678   |  07     06     48.39   |  +19     22     58.2
03679   |  07     07     28.16   |  +44     47     25.1
03680   |  07     08     04.76   |  +52     54     11.2
03681   |  07     08     11.08   |  +50     40     53.5
03682   |  07     07     12.35   |  +14     10     43.0
03683   |  07     08     14.08   |  +46     06     57.5
03684   |  07     08     23.75   |  +51     14     03.5
03685   |  07     09     05.82   |  +61     35     42.7
03686   |  07     08     27.47   |  +46     39     36.1
03687   |  07     08     34.34   |  +50     37     52.4
03688   |  07     07     54.72   |  +13     05     14.5
03689   |  07     08     21.40   |  +35     10     12.0
03690   |  07     09     06.83   |  +53     26     44.4
03691   |  07     08     01.28   |  +15     10     45.3
03692   |  07     08     30.54   |  +29     52     42.9
03693   |  07     08     20.66   |  +18     46     47.8
03694   |  07     08     36.70   |  +32     40     52.9
03695   |  07     09     08.08   |  +48     36     53.3
03696   |  07     09     23.23   |  +48     38     05.9
03697   |  07     11     22.55   |  +71     50     10.4
03698   |  07     09     18.75   |  +44     22     48.2
03699   |  07     09     34.30   |  +50     10     55.2
03700   |  07     09     52.97   |  +54     58     07.3
03701   |  07     11     42.77   |  +72     10     11.1
03702   |  07     09     10.42   |  +28     41     43.3
03703   |  07     09     21.59   |  +36     17     04.2
03704   |  07     10     30.82   |  +61     47     10.3
03705   |  07     12     11.58   |  +73     28     13.8
03706a  |   07     09     53.73  |   +47     54     45.3
03706b  |   07     09     54.95  |   +47     54     26.0
03707   |  07     09     02.74   |  +06     55     43.2
03708   |  07     09     12.16   |  +20     36     08.0
03709   |  07     09     18.28   |  +20     38     07.8
03710a  |   07     09     32.09  |   +28     39     39.5
03710b  |   07     09     32.61  |   +28     39     37.1
03711   |  07     10     13.84   |  +44     27     25.5
03712   |  07     11     23.25   |  +63     13     09.4
03713   |  07     10     34.26   |  +50     07     06.2
03714   |  07     12     32.87   |  +71     45     02.6
03715   |  07     25     19.30   |  +86     12     43.8
03716   |  07     10     35.84   |  +39     44     43.5
03717   |  07     13     14.64   |  +73     50     35.9
03718   |  07     10     39.19   |  +39     43     26.2
03719   |  07     11     01.38   |  +48     30     45.1
03720   |  07     11     11.00   |  +50     10     27.2
03721   |  07     11     30.45   |  +59     42     41.8
03722   |  07     11     26.15   |  +54     22     37.9
03723   |  07     10     42.18   |  +34     25     16.9
03724   |  07     11     28.04   |  +48     14     22.7
03725   |  07     11     42.00   |  +49     51     42.8
03726   |  07     11     07.08   |  +25     54     55.0
03727   |  07     11     19.75   |  +26     22     15.6
03728   |  07     11     23.19   |  +30     10     03.8
03729   |  07     11     44.07   |  +39     34     08.1
03730a  |   07     14     20.70  |   +73     28     24.5
03730b  |   07     14     21.04  |   +73     28     50.3
03731   |  07     11     38.39   |  +29     10     04.7
03732   |  07     12     09.05   |  +41     46     55.0
03733   |  07     12     37.21   |  +51     48     57.8
03734   |  07     12     28.80   |  +47     09     59.5
03735   |  07     11     56.45   |  +33     05     16.2
03736   |  07     12     20.13   |  +23     22     49.3
03737a  |   07     12     25.03  |   +23     42     42.9
03737b  |   07     12     25.02  |   +23     42     47.2
03737c  |   07     12     25.61  |   +23     43     10.8
03738   |  07     12     15.08   |  +07     14     25.3
03739   |  07     16     30.62   |  +75     44     28.7
03740   |  07     27     17.50   |  +85     45     14.1
03741   |  07     13     47.67   |  +50     15     24.4
03742   |  07     13     27.74   |  +35     05     47.6
03743   |  07     13     36.58   |  +35     39     20.9
03744   |  07     13     10.46   |  +18     59     43.7
03745   |  07     13     27.11   |  +27     30     48.5
03746   |  07     14     26.71   |  +55     08     52.8
03747   |  07     13     12.25   |  +12     15     59.5
03748   |  07     15     27.26   |  +65     26     28.6
03749   |  07     15     53.93   |  +67     58     58.2
03750   |  07     15     32.43   |  +64     55     33.7
03751   |  07     13     53.95   |  +23     04     51.2
03752   |  07     14     03.90   |  +35     16     45.4
03753   |  07     13     56.13   |  +23     14     22.3
03754   |  07     13     48.09   |  +12     20     03.1
03755   |  07     13     51.66   |  +10     31     15.6
03756   |  07     14     21.84   |  +35     23     55.8
03757   |  07     15     07.89   |  +48     44     49.9
03758   |  07     15     04.93   |  +50     32     08.2
03759   |  07     16     04.09   |  +64     42     40.0
03760   |  07     14     21.69   |  +05     04     52.5
03761   |  07     15     04.26   |  +38     08     42.6
03762   |  07     17     58.03   |  +73     52     00.8
03763   |  07     14     59.10   |  +34     48     53.1
03764   |  07     16     52.96   |  +67     06     39.2
03765   |  07     16     02.07   |  +56     49     03.5
03766   |  07     14     50.35   |  +16     58     55.4
03767   |  07     14     47.67   |  +06     46     50.1
03768   |  07     14     54.26   |  +06     35     42.7
03769   |  07     14     56.47   |  +00     45     30.9
03770   |  07     15     29.08   |  +23     25     41.0
03771   |  07     17     53.92   |  +70     31     07.5
03772   |  07     15     35.52   |  +15     08     35.2
03773   |  07     16     27.28   |  +39     46     57.1
03774   |  07     16     13.94   |  +32     56     15.9
03775   |  07     15     52.60   |  +12     06     53.9
03776   |  07     16     38.90   |  +33     59     18.0
03777   |  07     16     42.87   |  +29     51     18.7
03778   |  07     16     55.07   |  +28     31     45.5
03779   |  07     17     31.93   |  +33     58     30.0
03780   |  07     17     28.53   |  +34     04     41.9
03781a  |   07     17     57.09  |   +40     58     59.1
03781b  |   07     17     59.50  |   +40     59     12.5
03782   |  07     17     41.07   |  +23     21     20.8
03783   |  07     17     53.47   |  +24     45     23.9
03784   |  07     17     58.76   |  +26     38     47.6
03785   |  07     17     46.49   |  +07     57     12.2
03786   |  07     18     16.47   |  +30     42     14.3
03787   |  07     17     57.60   |  +09     41     21.6
03788   |  07     18     26.07   |  +31     33     40.8
03789   |  07     19     31.02   |  +59     21     17.9
03790a  |   07     18     33.16  |   +31     23     25.9
03790b  |   07     18     33.92  |   +31     22     58.0
03791   |  07     18     32.03   |  +27     09     30.9
03792   |  07     19     18.53   |  +51     17     31.0
03793   |  07     19     29.98   |  +57     23     25.0
03794   |  07     22     51.96   |  +77     48     21.7
03795   |  07     19     49.37   |  +57     21     17.1
03796   |  07     20     06.68   |  +60     15     32.1
03797   |  07     20     03.14   |  +59     22     42.7
03798   |  07     32     21.82   |  +85     42     32.2
03799   |  07     20     06.59   |  +53     00     33.3
03800   |  07     20     26.78   |  +56     23     26.2
03801   |  07     21     15.39   |  +63     39     02.2
03802   |  07     19     46.89   |  +30     54     55.2
03803   |  07     19     58.42   |  +22     05     31.7
03804   |  07     22     34.58   |  +71     35     56.4
03805   |  07     20     00.84   |  +17     56     45.5
03806   |  07     20     22.53   |  +22     54     24.0
03807   |  07     21     28.30   |  +54     39     56.4
03808   |  07     21     02.21   |  +25     10     43.3
03809   |  07     27     03.76   |  +80     10     39.6
03810   |  07     21     51.93   |  +46     50     36.5
03811   |  07     21     42.85   |  +35     44     15.0
03812   |  07     22     18.74   |  +49     17     30.4
03813   |  07     21     27.11   |  +13     15     47.8
03814   |  07     22     25.35   |  +49     16     39.7
03815   |  07     34     58.35   |  +85     32     14.6
03816   |  07     23     12.59   |  +58     03     51.0
03817   |  07     22     44.48   |  +45     06     30.7
03818   |  07     22     46.89   |  +41     39     28.4
03819   |  07     22     00.70   |  +05     08     50.8
03820   |  07     22     19.95   |  +17     17     13.9
03821   |  07     22     22.63   |  +22     04     58.9
03822   |  07     23     12.89   |  +37     27     34.1
03823   |  07     22     47.68   |  +18     55     37.8
03824   |  07     22     51.25   |  +22     35     20.9
03825   |  07     23     33.21   |  +41     26     04.6
03826   |  07     24     27.78   |  +61     41     38.3
03827   |  07     23     07.42   |  +22     12     28.5
03828   |  07     24     35.94   |  +57     58     03.9
03829a  |   07     23     43.55  |   +33     26     31.7
03829b  |   07     23     44.86  |   +33     26     53.4
03830   |  07     23     30.63   |  +02     36     55.3
03831   |  07     25     00.07   |  +49     29     32.6
03832   |  07     25     14.50   |  +53     26     44.3
03833   |  07     24     47.30   |  +32     48     14.7
03834   |  07     30     17.30   |  +79     52     21.0
03835   |  07     25     01.70   |  +23     46     59.1
03836   |  07     26     45.38   |  +64     48     30.4
03837   |  07     25     33.77   |  +36     41     10.3
03838   |  07     28     12.04   |  +72     34     29.4
03839   |  07     25     10.45   |  +09     30     56.4
03840   |  07     25     20.97   |  +19     10     39.3
03841a  |   07     25     44.32  |   +29     57     10.4
03841b  |   07     25     47.16  |   +29     57     10.2
03842   |  07     25     37.51   |  +19     07     38.9
03843   |  07     25     43.77   |  +20     06     08.9
03844   |  07     26     35.45   |  +43     17     45.2
03845   |  07     26     42.72   |  +47     05     39.0
03846   |  07     29     45.03   |  +75     29     51.7
03847   |  07     28     29.83   |  +69     11     32.8
03848   |  07     26     36.94   |  +33     49     25.6
03849a  |   07     26     41.40  |   +37     23     27.7
03849b  |   07     26     44.31  |   +37     23     09.8
03850   |  07     28     15.03   |  +63     15     18.9
03851   |  07     28     51.85   |  +69     12     31.1
03852a  |   07     29     23.79  |   +72     07     44.6
03852b  |   07     29     27.00  |   +72     07     51.2
03853   |  07     27     39.26   |  +48     26     45.4
03854   |  07     27     09.51   |  +33     49     55.2
03855   |  07     28     12.83   |  +58     30     23.2
03856   |  07     26     57.12   |  +20     22     15.2
03857   |  07     27     26.38   |  +33     48     41.5
03858   |  07     30     46.79   |  +73     37     47.9
03859   |  07     30     48.90   |  +73     42     22.6
03860   |  07     28     17.44   |  +40     46     06.8
03861   |  08     28     44.67   |  +58     09     04.5
03862   |  07     27     47.88   |  +20     23     54.1
03863   |  07     28     54.20   |  +49     08     13.7
03864   |  07     30     57.03   |  +72     31     03.1
03865   |  07     29     08.57   |  +51     00     36.3
03866   |  07     28     37.18   |  +30     55     45.6
03867   |  07     29     34.10   |  +57     07     01.0
03868   |  07     28     54.91   |  +40     12     21.6
03869   |  07     28     38.90   |  +24     28     49.5
03870   |  07     28     53.49   |  +33     49     08.4
03871   |  07     29     16.71   |  +42     16     45.1
03872   |  07     29     04.87   |  +33     51     39.8
03873   |  07     28     54.11   |  +20     35     29.5
03874   |  07     29     05.40   |  +26     55     00.8
03875   |  07     29     50.16   |  +52     48     29.3
03876   |  07     29     17.58   |  +27     54     00.7
03877   |  07     29     17.13   |  +14     25     09.9
03878   |  07     32     23.27   |  +72     54     32.0
03879   |  07     29     44.21   |  +33     41     23.8
03880   |  07     29     54.41   |  +37     27     06.1
03881   |  07     30     18.22   |  +49     31     10.5
03882   |  07     30     43.01   |  +55     32     06.9
03883   |  07     29     24.48   |  +07     10     32.0
03884   |  07     30     04.82   |  +34     01     38.8
03885   |  07     31     06.91   |  +59     28     54.2
03886   |  07     31     27.05   |  +62     27     24.6
03887   |  07     30     24.93   |  +36     06     45.5
03888   |  07     30     54.85   |  +39     01     08.6
03889   |  07     33     56.34   |  +73     38     37.2
03890   |  07     40     29.49   |  +83     47     27.1
03891a  |   07     30     46.63  |   +09     38     47.4
03891b  |   07     30     48.00  |   +09     39     10.7
03892   |  07     31     09.74   |  +13     03     34.7
03893   |  07     32     56.34   |  +64     59     31.5
03894   |  07     33     04.82   |  +65     04     45.1
03895   |  07     31     23.61   |  +00     03     07.9
03896   |  07     31     56.75   |  +18     19     58.3
03897   |  07     33     20.13   |  +59     37     32.9
03898   |  07     33     47.06   |  +65     26     44.8
03899   |  07     32     37.92   |  +35     36     52.1
03900   |  07     32     27.52   |  +10     54     13.9
03901   |  07     33     53.10   |  +49     17     31.3
03902   |  07     33     23.80   |  +31     28     59.0
03903   |  07     33     09.50   |  +19     11     57.7
03904   |  07     33     31.84   |  +30     33     45.4
03905   |  07     34     49.39   |  +62     32     45.4
03906a  |   07     36     37.65  |   +74     26     45.7
03906b  |   07     36     43.58  |   +74     27     05.2
03907   |  07     33     53.29   |  +37     01     33.2
03908   |  07     35     38.67   |  +66     24     53.2
03909   |  07     36     58.79   |  +73     42     49.0
03910   |  07     34     09.82   |  +31     24     19.7
03911   |  07     34     07.08   |  +23     05     39.8
03912   |  07     34     12.69   |  +04     32     47.4
03913   |  07     34     51.34   |  +33     32     17.2
03914   |  07     34     36.29   |  +18     16     53.0
03915   |  07     34     55.82   |  +31     16     35.4
03916   |  07     34     49.14   |  +22     34     32.6
03917   |  07     35     02.44   |  +32     49     21.0
03918   |  07     36     50.61   |  +65     36     09.6
03919   |  07     37     05.10   |  +64     33     09.8
03920   |  07     35     18.79   |  +19     02     44.7
03921   |  07     38     09.95   |  +70     51     00.9
03922   |  07     36     46.98   |  +55     02     27.2
03923   |  07     36     48.19   |  +55     19     17.9
03924   |  07     35     38.21   |  +11     31     20.9
03925   |  07     35     41.53   |  +11     36     42.3
03926   |  07     36     17.05   |  +33     07     20.0
03927   |  07     37     29.99   |  +59     41     03.2
03928   |  07     37     42.36   |  +59     18     51.2
03929   |  07     39     55.59   |  +75     25     28.7
03930   |  07     36     56.65   |  +35     14     31.8
03931   |  07     36     37.52   |  +17     53     02.1
03932   |  07     37     03.27   |  +22     21     08.5
03933   |  07     37     37.10   |  +41     56     47.0
03934   |  07     37     28.33   |  +35     39     19.6
03935   |  07     37     49.44   |  +46     23     51.9
03936   |  07     37     02.92   |  +13     36     03.5
03937   |  07     37     35.26   |  +35     36     20.1
03938   |  07     37     08.76   |  +09     54     40.5
03939   |  07     37     19.62   |  +19     58     32.9
03940   |  07     40     00.25   |  +71     08     07.0
03941   |  07     37     22.91   |  +14     04     40.4
03942   |  07     37     47.18   |  +27     02     12.6
03943   |  07     39     10.91   |  +59     09     40.1
03944   |  07     38     36.56   |  +37     38     01.2
03945   |  07     40     26.75   |  +69     03     31.2
03946   |  07     37     59.62   |  +03     18     58.5
03947   |  07     39     01.96   |  +33     54     58.2
03948   |  07     39     49.90   |  +54     19     27.6
03949   |  07     39     45.37   |  +48     44     30.3
03950   |  07     38     44.18   |  +02     13     02.7
03951   |  07     41     02.57   |  +66     53     54.7
03952   |  07     39     10.16   |  +19     29     51.6
03953   |  07     40     23.59   |  +57     53     13.3
03954   |  07     39     55.17   |  +39     02     28.4
03955   |  07     39     25.44   |  +08     53     53.8
03956   |  07     39     47.80   |  +24     28     07.3
03957   |  07     40     58.29   |  +55     25     37.6
03958   |  07     40     33.79   |  +34     13     45.6
03959   |  07     40     39.31   |  +39     13     58.9
03960   |  07     40     22.71   |  +23     16     29.5
03961   |  07     41     13.06   |  +47     40     15.0
03962   |  07     40     29.71   |  +13     52     18.2
03963   |  07     41     32.04   |  +51     41     18.2
03964   |  07     40     17.85   |  -01     34     28.1
03965   |  07     41     18.19   |  +34     13     55.4
03966   |  07     41     25.96   |  +40     06     39.8
03967   |  07     42     29.51   |  +62     56     47.7
03968   |  07     42     45.36   |  +66     15     28.9
03969   |  07     41     14.42   |  +27     36     50.9
03970   |  07     42     38.28   |  +61     33     41.7
03971   |  07     42     56.65   |  +60     10     07.5
03972   |  07     44     42.14   |  +73     49     13.6
03973   |  07     42     32.86   |  +49     48     33.4
03974   |  07     41     55.18   |  +16     48     11.9
03975   |  07     45     00.04   |  +72     48     39.3
03976   |  07     42     40.86   |  +40     55     46.2
03977   |  07     43     18.61   |  +52     19     06.0
03978   |  07     43     55.21   |  +62     04     16.0
03979   |  07     44     31.02   |  +67     16     23.6
03980   |  07     42     44.00   |  +18     19     37.5
03981   |  07     43     53.49   |  +56     59     11.6
03982   |  07     43     36.44   |  +49     40     03.1
03983   |  07     43     47.71   |  +52     21     25.3
03984   |  07     45     13.60   |  +70     01     56.5
03985   |  07     43     50.37   |  +49     36     51.2
03986   |  07     43     33.02   |  +31     32     05.7
03987   |  07     43     30.41   |  +22     55     49.2
03988   |  07     44     27.95   |  +47     43     52.0
03989   |  07     44     41.02   |  +53     50     04.1
03990   |  07     44     23.70   |  +40     20     37.1
03991   |  07     45     35.52   |  +65     45     33.0
03992   |  07     53     35.88   |  +84     37     06.0
03993   |  07     55     44.34   |  +84     55     35.6
03994   |  07     55     59.39   |  +85     09     32.5
03995   |  07     44     09.38   |  +29     14     48.7
03996   |  07     44     13.70   |  +31     39     02.4
03997   |  07     44     38.80   |  +40     21     58.5
03998   |  07     45     21.33   |  +56     09     14.5
03999   |  07     45     13.60   |  +53     04     28.7
04000   |  07     45     07.27   |  +46     04     21.3
04001   |  07     46     24.92   |  +62     29     08.8
04002   |  07     45     50.99   |  +50     58     33.7
04003   |  07     46     28.55   |  +58     57     45.2
04004   |  07     44     52.70   |  -00     21     32.9
04005   |  07     45     11.04   |  +07     55     59.2
04006   |  07     45     14.19   |  +11     03     49.1
04007   |  07     46     25.16   |  +48     19     59.1
04008a  |   07     46     36.05  |   +44     48     16.1
04008b  |   07     46     37.79  |   +44     47     23.9
04009   |  07     46     59.57   |  +54     01     31.2
04010   |  07     45     44.56   |  +04     58     53.5
04011   |  07     47     01.97   |  +52     13     38.0
04012   |  07     47     21.07   |  +59     01     07.8
04013   |  07     47     29.16   |  +60     55     59.6
04014   |  07     49     25.40   |  +74     20     02.2
04015   |  07     47     48.33   |  +62     19     28.3
04016   |  07     46     52.98   |  +39     01     56.3
04017a  |   07     46     55.08  |   +39     00     56.7
04017b  |   07     46     55.75  |   +39     00     25.9
04018   |  07     47     02.11   |  +41     32     10.2
04019   |  07     48     20.71   |  +66     56     00.5
04020   |  07     47     58.61   |  +59     00     51.1
04021   |  07     48     31.53   |  +65     20     12.0
04022   |  07     47     44.52   |  +48     13     21.1
04023   |  07     48     44.61   |  +66     11     48.5
04024   |  07     48     33.09   |  +62     12     26.1
04025   |  07     46     55.96   |  +07     17     45.7
04026   |  07     47     20.42   |  +26     55     47.8
04027   |  07     48     39.29   |  +54     36     41.5
04028   |  07     50     50.11   |  +74     21     27.5
04029   |  07     48     19.04   |  +34     19     55.2
04030a  |   07     48     10.93  |   +28     13     49.5
04030b  |   07     48     12.91  |   +28     13     30.3
04031   |  07     48     19.46   |  +23     14     18.4
04032   |  07     48     35.21   |  +30     09     14.0
04033   |  07     49     46.95   |  +61     21     17.0
04034   |  07     49     19.20   |  +30     54     08.2
04035   |  07     50     08.43   |  +55     23     01.6
04036   |  07     51     54.71   |  +73     00     57.0
04037   |  07     52     29.16   |  +73     35     41.4
04038   |  07     49     36.14   |  +26     54     22.1
04039   |  07     49     40.95   |  +29     56     38.0
04040   |  07     49     50.82   |  +33     57     44.4
04041   |  07     52     38.01   |  +73     30     10.2
04042   |  07     50     00.06   |  +30     01     30.2
04043   |  07     50     46.07   |  +54     21     43.1
04044   |  07     49     51.23   |  +18     49     44.5
04045   |  07     50     11.53   |  +34     24     53.3
04046   |  07     50     10.69   |  +30     41     06.1
04047   |  07     50     09.28   |  +30     43     55.9
04048   |  07     50     01.23   |  +19     34     47.4
04049   |  07     51     18.85   |  +56     54     34.3
04050   |  07     53     00.09   |  +72     02     28.2
04051   |  07     51     17.75   |  +50     10     44.3
04052a  |   07     51     18.89  |   +50     14     05.7
04052b  |   07     51     21.23  |   +50     14     08.3
04053   |  07     50     35.07   |  +16     22     06.5
04054   |  07     50     56.08   |  +23     53     45.7
04055   |  07     51     08.12   |  +34     03     21.1
04056   |  07     51     35.66   |  +42     52     49.0
04057   |  07     54     04.94   |  +74     23     09.1
04058   |  07     51     03.76   |  +17     57     44.3
04059   |  07     52     36.91   |  +62     32     46.6
04060   |  07     51     26.22   |  +14     01     14.0
04061   |  07     51     55.78   |  +27     18     10.8
04062   |  07     52     38.32   |  +50     24     05.3
04063   |  08     06     05.20   |  +85     47     03.4
04064   |  07     52     12.79   |  +30     21     25.5
04065   |  07     53     05.02   |  +55     14     26.0
04066   |  07     56     15.98   |  +78     00     46.4
04067   |  07     54     54.16   |  +72     36     42.0
04068   |  07     52     57.25   |  +40     10     26.2
04069   |  07     53     07.09   |  +39     44     39.1
04070   |  07     53     26.40   |  +50     13     41.9
04071   |  07     53     34.16   |  +51     46     47.3
04072   |  07     53     41.00   |  +52     52     36.9
04073   |  07     54     10.87   |  +55     29     41.4
04074   |  07     54     18.48   |  +54     15     18.4
04075   |  07     54     38.70   |  +60     11     47.9
04076   |  07     54     47.55   |  +63     01     02.1
04077   |  07     53     29.12   |  +14     36     44.9
04078   |  08     04     24.13   |  +84     38     28.7
04079   |  07     55     06.22   |  +55     42     13.0
04080   |  07     56     51.26   |  +73     47     11.5
04081   |  07     54     23.76   |  +38     40     14.2
04082   |  07     54     50.56   |  +50     02     18.7
04083   |  07     55     24.05   |  +56     10     00.8
04084   |  07     54     32.96   |  +29     42     38.6
04085   |  07     55     19.31   |  +53     19     49.2
04086   |  07     54     27.03   |  +16     12     53.0
04087   |  07     55     06.01   |  +43     29     13.3
04088   |  07     55     35.30   |  +56     09     25.0
04089   |  07     54     21.52   |  +13     44     22.4
04090   |  07     54     32.01   |  +16     48     28.6
04091   |  07     54     20.60   |  +04     27     35.8
04092   |  07     56     00.86   |  +58     25     48.0
04093   |  07     56     14.41   |  +60     18     13.7
04094   |  07     56     34.93   |  +63     36     30.7
04095   |  07     56     53.34   |  +66     36     40.3
04096   |  07     55     23.19   |  +26     44     36.1
04097   |  07     56     52.35   |  +60     20     57.0
04098   |  07     57     21.35   |  +66     26     12.7
04099   |  07     55     48.79   |  +24     42     20.2
04100   |  08     06     57.35   |  +84     45     18.9
04101   |  07     56     35.31   |  +45     33     06.6
04102   |  07     58     54.69   |  +73     53     35.3
04103   |  08     00     51.65   |  +79     21     50.1
04104   |  07     57     19.11   |  +58     31     13.6
04105   |  07     56     25.23   |  +27     00     44.0
04106   |  07     56     45.21   |  +39     55     40.3
04107   |  07     57     01.96   |  +49     34     02.1
04108   |  07     57     32.62   |  +59     05     01.7
04109   |  07     56     16.74   |  +11     39     41.7
04110a  |   07     58     01.17  |   +56     21     05.8
04110b  |   07     58     02.39  |   +56     21     33.4
04111   |  07     58     03.35   |  +56     40     48.0
04112   |  07     56     48.72   |  +07     28     39.3
04113   |  07     57     17.88   |  +31     28     10.6
04114a  |   07     57     59.17  |   +52     51     24.8
04114b  |   07     58     00.65  |   +52     51     40.4
04115   |  07     57     01.89   |  +14     23     29.4
04116   |  07     57     10.51   |  +23     46     46.2
04117   |  07     57     26.01   |  +35     56     22.4
04118   |  07     57     13.89   |  +23     46     03.0
04119   |  07     57     45.71   |  +32     33     28.0
04120   |  07     58     16.59   |  +39     50     00.0
04121   |  07     58     54.38   |  +58     02     32.3
04122   |  07     59     01.15   |  +59     06     58.1
04123   |  07     57     56.57   |  +25     09     37.7
04124   |  07     59     04.31   |  +59     08     11.5
04125   |  07     58     28.21   |  +37     47     10.6
04126   |  07     58     20.57   |  +25     08     56.6
